"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000239213.6",141.02947094199,0.126382884329153,0.06365842232148,1.98532856643713,0.0471079277872769,0.0587486489111199,"NCK1-DT"
"ENSG00000239218.2",46.5534738720814,0.818668125729231,0.200560942773992,4.08189208928765,4.4670538119127e-05,7.31210498108606e-05,"RPS20P22"
"ENSG00000239246.3",27.002055269055,0.0777768297460134,0.107212950649442,0.725442488756075,0.468180614948753,0.505504774877987,"AC008026.1"
"ENSG00000239264.9",26.3304933462065,-0.154508238802854,0.112460723646645,-1.3738862226098,0.169477007481666,0.196576101870563,"TXNDC5"
"ENSG00000239265.5",9.90060267063979,3.05983926853846,0.242813931332673,12.6015803613272,2.06955770490711e-36,1.49258438547464e-35,"CLRN1-AS1"
"ENSG00000239282.8",13.9097006693992,-0.006946712947594,0.09820048608533,-0.0707401075546382,0.943604599564667,0.951097977351256,"CASTOR1"
"ENSG00000239300.6",12.8391059447142,-0.574375534695761,0.136492643262208,-4.20810617310973,2.57519869977311e-05,4.29290217299583e-05,"AC080162.1"
"ENSG00000239305.7",2301.50635281735,0.344867830760471,0.0554915709301488,6.21477865880894,5.13970473170283e-10,1.16104398788395e-09,"RNF103"
"ENSG00000239306.5",3154.62664832292,0.338013000590628,0.032969910572552,10.2521661333237,1.15720645388534e-24,5.23866015315057e-24,"RBM14"
"ENSG00000239332.6",42.5903090202806,-0.86035641270542,0.103586066865508,-8.30571561156457,9.92196212561578e-17,3.15977151551711e-16,"LINC01119"
"ENSG00000239335.4",12.4373350560282,0.389443870806278,0.150999979136236,2.57909883851648,0.00990584393380095,0.0133111705694823,"LLPH-DT"
"ENSG00000239382.10",69.5935232419135,0.694585699942466,0.086633038652112,8.0175613224382,1.07865237105949e-15,3.29283781698995e-15,"ALKBH6"
"ENSG00000239388.9",45.588927966276,-0.156055610895594,0.0912845340894405,-1.70955148593617,0.0873488433019247,0.105287938437417,"ASB14"
"ENSG00000239389.8",20.7651792161663,0.67762316809014,0.234313405404714,2.89195219931923,0.00382856191785703,0.00535227453883476,"PCDHA13"
"ENSG00000239402.3",24.5653300617925,2.82855680468039,0.425730147690871,6.64401339680141,3.05254811249879e-11,7.39233031835107e-11,"CYP4F62P"
"ENSG00000239405.1",17.1799792306246,0.367231409474308,0.221441067639386,1.65837084055402,0.0972426384265969,0.116509541799863,"TMED10P2"
